# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1561996	1562856	-	WP_011901191.1	WP_011901191.1		CBS domain-containing protein		5054917	PARS_RS08760	861	286	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1562996	1563919	+						5054921	PARS_RS08765	924		old_locus_tag=Pars_1736
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1562996	1563919	+	WP_011901192.1	WP_011901192.1		D-2-hydroxyacid dehydrogenase		5054921	PARS_RS08765	924	307	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1563916	1564935	+						5054924	PARS_RS08770	1020		old_locus_tag=Pars_1737
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1563916	1564935	+	WP_011901193.1	WP_011901193.1		alanine--glyoxylate aminotransferase family protein		5054924	PARS_RS08770	1020	339	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1564916	1565710	+						5054938	PARS_RS08775	795		old_locus_tag=Pars_1738
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1564916	1565710	+	WP_011901194.1	WP_011901194.1		ARMT1-like domain-containing protein		5054938	PARS_RS08775	795	264	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1565694	1566113	-						5054950	PARS_RS08780	420		old_locus_tag=Pars_1739
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1565694	1566113	-	WP_011901195.1	WP_011901195.1		hypothetical protein		5054950	PARS_RS08780	420	139	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1566150	1567406	-					cca	5054957	PARS_RS08785	1257		old_locus_tag=Pars_1740
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1566150	1567406	-	WP_011901196.1	WP_011901196.1		CCA tRNA nucleotidyltransferase	cca	5054957	PARS_RS08785	1257	418	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1567403	1567966	-					thpR	5054970	PARS_RS08790	564		old_locus_tag=Pars_1741
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1567403	1567966	-	WP_011901197.1	WP_011901197.1		RNA 2',3'-cyclic phosphodiesterase	thpR	5054970	PARS_RS08790	564	187	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1567963	1568403	-						5054979	PARS_RS08795	441		old_locus_tag=Pars_1742
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1567963	1568403	-	WP_011901198.1	WP_011901198.1		MarR family transcriptional regulator		5054979	PARS_RS08795	441	146	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1568431	1569327	-						5054983	PARS_RS08800	897		old_locus_tag=Pars_1743
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1568431	1569327	-	WP_011901199.1	WP_011901199.1		transcription initiation factor IIB family protein		5054983	PARS_RS08800	897	298	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1569324	1569569	-						5055036	PARS_RS08805	246		old_locus_tag=Pars_1744
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1569324	1569569	-	WP_011901200.1	WP_011901200.1		Gar1/Naf1 family protein		5055036	PARS_RS08805	246	81	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1569668	1570063	+						5055050	PARS_RS08810	396		old_locus_tag=Pars_1745
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1569668	1570063	+	WP_011901201.1	WP_011901201.1		30S ribosomal protein S8e		5055050	PARS_RS08810	396	131	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1570060	1570350	+						5055052	PARS_RS08815	291		old_locus_tag=Pars_1746
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1570060	1570350	+	WP_011901202.1	WP_011901202.1		signal recognition particle		5055052	PARS_RS08815	291	96	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1570351	1571100	+						5055059	PARS_RS08820	750		old_locus_tag=Pars_1747
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1570351	1571100	+	WP_011901203.1	WP_011901203.1		ATP/GTP-binding protein		5055059	PARS_RS08820	750	249	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1571085	1571387	-						5055069	PARS_RS08825	303		old_locus_tag=Pars_1748
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1571085	1571387	-	WP_011901204.1	WP_011901204.1		50S ribosomal protein L21e		5055069	PARS_RS08825	303	100	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1571472	1571807	+						5055077	PARS_RS08830	336		old_locus_tag=Pars_1749
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1571472	1571807	+	WP_011901205.1	WP_011901205.1		RNA polymerase Rpb4 family protein		5055077	PARS_RS08830	336	111	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1571804	1572391	+						5055131	PARS_RS08835	588		old_locus_tag=Pars_1750
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1571804	1572391	+	WP_011901206.1	WP_011901206.1		DUF655 domain-containing protein		5055131	PARS_RS08835	588	195	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1572392	1572790	-						5055135	PARS_RS08840	399		old_locus_tag=Pars_1751
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1572392	1572790	-	WP_011901207.1	WP_011901207.1		translation initiation factor IF-5A		5055135	PARS_RS08840	399	132	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1572820	1573662	-						5055137	PARS_RS08845	843		old_locus_tag=Pars_1752
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1572820	1573662	-	WP_011901208.1	WP_011901208.1		S-methyl-5'-thioadenosine phosphorylase		5055137	PARS_RS08845	843	280	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1573694	1574185	+						5055144	PARS_RS08850	492		old_locus_tag=Pars_1753
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1573694	1574185	+	WP_011901209.1	WP_011901209.1		hypothetical protein		5055144	PARS_RS08850	492	163	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1574211	1574573	+						5055148	PARS_RS08855	363		old_locus_tag=Pars_1754
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1574211	1574573	+	WP_011901210.1	WP_011901210.1		translation initiation factor		5055148	PARS_RS08855	363	120	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1574551	1574892	+						38938041	PARS_RS08860	342		
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1574551	1574892	+	WP_128622298.1	WP_128622298.1		hypothetical protein		38938041	PARS_RS08860	342	113	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1574831	1575385	-						5055157	PARS_RS08865	555		old_locus_tag=Pars_1755
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1574831	1575385	-	WP_011901211.1	WP_011901211.1		hypothetical protein		5055157	PARS_RS08865	555	184	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1575382	1577274	-						5055232	PARS_RS08870	1893		old_locus_tag=Pars_1756
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1575382	1577274	-	WP_011901212.1	WP_011901212.1		arginine--tRNA ligase		5055232	PARS_RS08870	1893	630	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1577340	1577573	+						5055243	PARS_RS08875	234		old_locus_tag=Pars_1757
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1577340	1577573	+	WP_011901213.1	WP_011901213.1		30S ribosomal protein S28e		5055243	PARS_RS08875	234	77	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1577570	1577767	+						5055249	PARS_RS08880	198		old_locus_tag=Pars_1758
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1577570	1577767	+	WP_011901214.1	WP_011901214.1		50S ribosomal protein L24e		5055249	PARS_RS08880	198	65	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1577757	1578218	-					rpl7ae	5055253	PARS_RS08885	462		old_locus_tag=Pars_1759
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1577757	1578218	-	WP_011901215.1	WP_011901215.1		50S ribosomal protein L7Ae	rpl7ae	5055253	PARS_RS08885	462	153	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1578250	1579335	-						5055258	PARS_RS08890	1086		old_locus_tag=Pars_1760
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1578250	1579335	-	WP_011901216.1	WP_011901216.1		branched-chain amino acid ABC transporter permease		5055258	PARS_RS08890	1086	361	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1579332	1580291	-						5055271	PARS_RS08895	960		old_locus_tag=Pars_1761
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1579332	1580291	-	WP_011901217.1	WP_011901217.1		branched-chain amino acid ABC transporter permease		5055271	PARS_RS08895	960	319	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1580401	1581750	+						5055280	PARS_RS08900	1350		old_locus_tag=Pars_1762
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1580401	1581750	+	WP_011901218.1	WP_011901218.1		ABC transporter substrate-binding protein		5055280	PARS_RS08900	1350	449	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1581779	1582543	+						5055296	PARS_RS08905	765		old_locus_tag=Pars_1763
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1581779	1582543	+	WP_011901219.1	WP_011901219.1		ABC transporter ATP-binding protein		5055296	PARS_RS08905	765	254	
gene	tRNA	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1582574	1582671	+						5055299	PARS_RS08910	98		old_locus_tag=Pars_R0030
tRNA		GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1582574	1582671	+				tRNA-Ser		5055299	PARS_RS08910	85		anticodon=GGA
gene	tRNA	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1582747	1582831	+						5056091	PARS_RS08915	85		old_locus_tag=Pars_R0031
tRNA		GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1582747	1582831	+				tRNA-Ser		5056091	PARS_RS08915	85		anticodon=GCT
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1582951	1583148	-						71067966	PARS_RS12950	198		
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1582951	1583148	-	WP_241428737.1	WP_241428737.1		hypothetical protein		71067966	PARS_RS12950	198	65	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1583303	1585330	+						5055674	PARS_RS08920	2028		old_locus_tag=Pars_1764
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1583303	1585330	+	WP_241428738.1	WP_241428738.1		COG1361 S-layer family protein		5055674	PARS_RS08920	2028	675	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1585323	1586738	+						5054401	PARS_RS08925	1416		old_locus_tag=Pars_1765
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1585323	1586738	+	WP_011901221.1	WP_011901221.1		MFS transporter		5054401	PARS_RS08925	1416	471	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1586746	1587840	+						5055351	PARS_RS08930	1095		old_locus_tag=Pars_1766
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1586746	1587840	+	WP_011901222.1	WP_011901222.1		MFS transporter		5055351	PARS_RS08930	1095	364	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1587819	1588256	+						5055354	PARS_RS08935	438		old_locus_tag=Pars_1767
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1587819	1588256	+	WP_011901223.1	WP_011901223.1		methyltransferase domain-containing protein		5055354	PARS_RS08935	438	145	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1588313	1589155	+						5055362	PARS_RS08940	843		old_locus_tag=Pars_1768
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1588313	1589155	+	WP_011901224.1	WP_011901224.1		circadian clock protein KaiC		5055362	PARS_RS08940	843	280	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1589191	1590492	+						5055367	PARS_RS08945	1302		old_locus_tag=Pars_1769
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1589191	1590492	+	WP_011901225.1	WP_011901225.1		signal recognition particle protein Srp54		5055367	PARS_RS08945	1302	433	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1590489	1590962	+						5055369	PARS_RS08950	474		old_locus_tag=Pars_1770
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1590489	1590962	+	WP_011901226.1	WP_011901226.1		hypothetical protein		5055369	PARS_RS08950	474	157	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1590984	1592219	+						5055373	PARS_RS08955	1236		old_locus_tag=Pars_1771
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1590984	1592219	+	WP_011901227.1	WP_011901227.1		tRNA pseudouridine(54/55) synthase Pus10		5055373	PARS_RS08955	1236	411	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1592247	1593764	+					guaA	5055380	PARS_RS08960	1518		old_locus_tag=Pars_1772
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1592247	1593764	+	WP_011901228.1	WP_011901228.1		glutamine-hydrolyzing GMP synthase	guaA	5055380	PARS_RS08960	1518	505	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1593876	1595267	+						5055395	PARS_RS08965	1392		old_locus_tag=Pars_1773
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1593876	1595267	+	WP_011901229.1	WP_011901229.1		gamma-glutamyltransferase		5055395	PARS_RS08965	1392	463	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1595566	1596516	+						5055505	PARS_RS08970	951		old_locus_tag=Pars_1775
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1595566	1596516	+	WP_011901231.1	WP_011901231.1		hypothetical protein		5055505	PARS_RS08970	951	316	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1596547	1597470	+						5055509	PARS_RS08975	924		old_locus_tag=Pars_1776
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1596547	1597470	+	WP_011901232.1	WP_011901232.1		winged helix-turn-helix transcriptional regulator		5055509	PARS_RS08975	924	307	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1597678	1598769	-						5055522	PARS_RS08980	1092		old_locus_tag=Pars_1777
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1597678	1598769	-	WP_011901233.1	WP_011901233.1		NDP-sugar synthase		5055522	PARS_RS08980	1092	363	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1598771	1600579	-					glmS	5055532	PARS_RS08985	1809		old_locus_tag=Pars_1778
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1598771	1600579	-	WP_011901234.1	WP_011901234.1		glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS	5055532	PARS_RS08985	1809	602	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1600647	1601648	-						5055535	PARS_RS08990	1002		old_locus_tag=Pars_1779
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1600647	1601648	-	WP_011901235.1	WP_011901235.1		Fis family transcriptional regulator		5055535	PARS_RS08990	1002	333	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1601689	1602225	+						5055538	PARS_RS08995	537		old_locus_tag=Pars_1780
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1601689	1602225	+	WP_011901236.1	WP_011901236.1		hypothetical protein		5055538	PARS_RS08995	537	178	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1602271	1602447	+						44139603	PARS_RS12530	177		
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1602271	1602447	+	WP_014345943.1	WP_014345943.1		hypothetical protein		44139603	PARS_RS12530	177	58	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1602668	1605001	+						5055542	PARS_RS09000	2334		old_locus_tag=Pars_1781
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1602668	1605001	+	WP_011901237.1	WP_011901237.1		peptide transporter		5055542	PARS_RS09000	2334	777	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1604979	1605209	-						5055549	PARS_RS09005	231		old_locus_tag=Pars_1782
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1604979	1605209	-	WP_011901238.1	WP_011901238.1		RNA-protein complex protein Nop10		5055549	PARS_RS09005	231	76	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1605206	1606003	-						5055564	PARS_RS09010	798		old_locus_tag=Pars_1783
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1605206	1606003	-	WP_011901239.1	WP_011901239.1		translation initiation factor IF-2 subunit alpha		5055564	PARS_RS09010	798	265	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1606316	1606519	-						5055568	PARS_RS09015	204		old_locus_tag=Pars_1784
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1606316	1606519	-	WP_011901240.1	WP_011901240.1		30S ribosomal protein S27e		5055568	PARS_RS09015	204	67	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1606521	1606796	-						5055571	PARS_RS09020	276		old_locus_tag=Pars_1785
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1606521	1606796	-	WP_011901241.1	WP_011901241.1		50S ribosomal protein L44e		5055571	PARS_RS09020	276	91	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1606819	1607307	-						5055574	PARS_RS09025	489		old_locus_tag=Pars_1786
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1606819	1607307	-	WP_011901242.1	WP_011901242.1		hypothetical protein		5055574	PARS_RS09025	489	162	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1607300	1608238	-					priS	5055591	PARS_RS09030	939		old_locus_tag=Pars_1787
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1607300	1608238	-	WP_011901243.1	WP_011901243.1		DNA primase catalytic subunit PriS	priS	5055591	PARS_RS09030	939	312	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1608235	1608984	-					pcn	5055602	PARS_RS09035	750		old_locus_tag=Pars_1788
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1608235	1608984	-	WP_011901244.1	WP_011901244.1		proliferating cell nuclear antigen (pcna)	pcn	5055602	PARS_RS09035	750	249	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1609091	1609423	+						5055687	PARS_RS09040	333		old_locus_tag=Pars_1789
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1609091	1609423	+	WP_011901245.1	WP_011901245.1		transcription factor S		5055687	PARS_RS09040	333	110	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1609478	1609954	+						5055689	PARS_RS09045	477		old_locus_tag=Pars_1790
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1609478	1609954	+	WP_011901246.1	WP_011901246.1		30S ribosomal protein S19e		5055689	PARS_RS09045	477	158	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1609954	1610286	+						5055696	PARS_RS09050	333		old_locus_tag=Pars_1791
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1609954	1610286	+	WP_011901247.1	WP_011901247.1		DNA-binding protein		5055696	PARS_RS09050	333	110	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1610316	1610471	+						5055699	PARS_RS09055	156		old_locus_tag=Pars_1792
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1610316	1610471	+	WP_011901248.1	WP_011901248.1		50S ribosomal protein L39e		5055699	PARS_RS09055	156	51	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1610468	1611187	-						5055709	PARS_RS09060	720		old_locus_tag=Pars_1793
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1610468	1611187	-	WP_011901249.1	WP_011901249.1		geranylgeranylglyceryl/heptaprenylglyceryl phosphate synthase		5055709	PARS_RS09060	720	239	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1611174	1611479	-						5055718	PARS_RS09065	306		old_locus_tag=Pars_1794
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1611174	1611479	-	WP_011901250.1	WP_011901250.1		hypothetical protein		5055718	PARS_RS09065	306	101	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1611632	1612852	+						5055723	PARS_RS09070	1221		old_locus_tag=Pars_1795
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1611632	1612852	+	WP_011901251.1	WP_011901251.1		molybdopterin molybdotransferase MoeA		5055723	PARS_RS09070	1221	406	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1612987	1613649	-						5055732	PARS_RS09075	663		old_locus_tag=Pars_1796
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1612987	1613649	-	WP_011901252.1	WP_011901252.1		phosphoribosyltransferase		5055732	PARS_RS09075	663	220	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1613682	1614665	-						5055736	PARS_RS09080	984		old_locus_tag=Pars_1797
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1613682	1614665	-	WP_011901253.1	WP_011901253.1		hypothetical protein		5055736	PARS_RS09080	984	327	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1614777	1615166	-						5055743	PARS_RS09085	390		old_locus_tag=Pars_1798
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1614777	1615166	-	WP_011901254.1	WP_011901254.1		hypothetical protein		5055743	PARS_RS09085	390	129	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1615147	1615902	-						5055750	PARS_RS09090	756		old_locus_tag=Pars_1799
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1615147	1615902	-	WP_011901255.1	WP_011901255.1		extragenic suppressor protein suhB		5055750	PARS_RS09090	756	251	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1616014	1617039	-						5055759	PARS_RS09095	1026		old_locus_tag=Pars_1800
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1616014	1617039	-	WP_241428739.1	WP_241428739.1		AAA family ATPase		5055759	PARS_RS09095	1026	341	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1617286	1617762	-						5055764	PARS_RS09100	477		old_locus_tag=Pars_1801
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1617286	1617762	-	WP_011901257.1	WP_011901257.1		GTPase domain-containing protein		5055764	PARS_RS09100	477	158	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1617861	1618424	+						5055855	PARS_RS09105	564		old_locus_tag=Pars_1802
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1617861	1618424	+	WP_011901258.1	WP_011901258.1		mechanosensitive ion channel family protein		5055855	PARS_RS09105	564	187	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1618433	1619182	-						5055863	PARS_RS09110	750		old_locus_tag=Pars_1803
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1618433	1619182	-	WP_181953897.1	WP_181953897.1		hypothetical protein		5055863	PARS_RS09110	750	249	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1619406	1620791	+						5055879	PARS_RS09115	1386		old_locus_tag=Pars_1804
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1619406	1620791	+	WP_011901260.1	WP_011901260.1		acetate--CoA ligase family protein		5055879	PARS_RS09115	1386	461	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1620788	1621489	+						5055881	PARS_RS09120	702		old_locus_tag=Pars_1805
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1620788	1621489	+	WP_011901261.1	WP_011901261.1		acetate--CoA ligase family protein		5055881	PARS_RS09120	702	233	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1621510	1622328	+						5055893	PARS_RS09125	819		old_locus_tag=Pars_1806
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1621510	1622328	+	WP_011901262.1	WP_011901262.1		aldo/keto reductase		5055893	PARS_RS09125	819	272	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1622288	1622836	+						5055889	PARS_RS09130	549		old_locus_tag=Pars_1807
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1622288	1622836	+	WP_011901263.1	WP_011901263.1		GNAT family N-acetyltransferase		5055889	PARS_RS09130	549	182	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1622858	1623097	+						5055900	PARS_RS09135	240		old_locus_tag=Pars_1808
