# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1654066	1654863	+	WP_193322668.1	WP_193322668.1		DUF362 domain-containing protein		4908177	PCAL_RS09430	798	265	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1654958	1655392	+						4909207	PCAL_RS09435	435		old_locus_tag=Pcal_1784
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1654958	1655392	+	WP_011850460.1	WP_011850460.1		50S ribosomal protein L14		4909207	PCAL_RS09435	435	144	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1655460	1655777	+						4909472	PCAL_RS09440	318		old_locus_tag=Pcal_1785
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1655460	1655777	+	WP_011850461.1	WP_011850461.1		hypothetical protein		4909472	PCAL_RS09440	318	105	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1655759	1656142	+						4908197	PCAL_RS09445	384		old_locus_tag=Pcal_1786
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1655759	1656142	+	WP_011850462.1	WP_011850462.1		hypothetical protein		4908197	PCAL_RS09445	384	127	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1656478	1657788	-					ahcY	4909939	PCAL_RS09450	1311		old_locus_tag=Pcal_1787
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1656478	1657788	-	WP_011850463.1	WP_011850463.1		adenosylhomocysteinase	ahcY	4909939	PCAL_RS09450	1311	436	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1657954	1658811	+						4909601	PCAL_RS09455	858		old_locus_tag=Pcal_1788
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1657954	1658811	+	WP_011850464.1	WP_011850464.1		KaiC domain-containing protein		4909601	PCAL_RS09455	858	285	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1658814	1659236	+						4908968	PCAL_RS09460	423		old_locus_tag=Pcal_1789
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1658814	1659236	+	WP_011850465.1	WP_011850465.1		HTH domain-containing protein		4908968	PCAL_RS09460	423	140	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1659227	1659892	+						4908982	PCAL_RS09465	666		old_locus_tag=Pcal_1790
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1659227	1659892	+	WP_011850466.1	WP_011850466.1		hypothetical protein		4908982	PCAL_RS09465	666	221	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1659889	1661196	-						4908960	PCAL_RS09470	1308		old_locus_tag=Pcal_1791
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1659889	1661196	-	WP_011850467.1	WP_011850467.1		cyclic 2,3-diphosphoglycerate synthase		4908960	PCAL_RS09470	1308	435	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1661253	1661837	+						4908165	PCAL_RS09475	585		old_locus_tag=Pcal_1792
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1661253	1661837	+	WP_011850468.1	WP_011850468.1		hypothetical protein		4908165	PCAL_RS09475	585	194	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1661838	1662320	-						4909691	PCAL_RS09480	483		old_locus_tag=Pcal_1793
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1661838	1662320	-	WP_011850469.1	WP_011850469.1		hypothetical protein		4909691	PCAL_RS09480	483	160	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1662317	1662817	-						4909467	PCAL_RS09485	501		old_locus_tag=Pcal_1794
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1662317	1662817	-	WP_011850470.1	WP_011850470.1		thioredoxin fold domain-containing protein		4909467	PCAL_RS09485	501	166	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1663085	1663375	-						68225580	PCAL_RS11625	291		old_locus_tag=Pcal_1795
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1663085	1663375	-	WP_011850471.1	WP_011850471.1		zinc ribbon domain-containing protein		68225580	PCAL_RS11625	291	96	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1663461	1664198	+						4909678	PCAL_RS09495	738		old_locus_tag=Pcal_1796
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1663461	1664198	+	WP_011850472.1	WP_011850472.1		thioredoxin/glutaredoxin		4909678	PCAL_RS09495	738	245	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1664268	1666829	+						4909642	PCAL_RS09500	2562		old_locus_tag=Pcal_1797
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1664268	1666829	+	WP_011850473.1	WP_011850473.1		adenosylcobalamin-dependent ribonucleoside-diphosphate reductase		4909642	PCAL_RS09500	2562	853	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1666871	1667341	+						4908466	PCAL_RS09505	471		old_locus_tag=Pcal_1798
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1666871	1667341	+	WP_011850474.1	WP_011850474.1		hypothetical protein		4908466	PCAL_RS09505	471	156	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1667605	1668315	-						4909719	PCAL_RS09510	711		old_locus_tag=Pcal_1799
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1667605	1668315	-	WP_011850475.1	WP_011850475.1		hypothetical protein		4909719	PCAL_RS09510	711	236	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1668516	1669010	+						4909208	PCAL_RS09515	495		old_locus_tag=Pcal_1800
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1668516	1669010	+	WP_193322669.1	WP_193322669.1		hypothetical protein		4909208	PCAL_RS09515	495	164	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1669559	1669786	+						59388228	PCAL_RS09520	228		
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1669559	1669786	+	WP_193322670.1	WP_193322670.1		hypothetical protein		59388228	PCAL_RS09520	228	75	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1670270	1670536	+						4910264	PCAL_RS09525	267		old_locus_tag=Pcal_1801
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1670270	1670536	+	WP_011850477.1	WP_011850477.1		hypothetical protein		4910264	PCAL_RS09525	267	88	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1670565	1671929	+					serS	4909627	PCAL_RS09530	1365		old_locus_tag=Pcal_1802
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1670565	1671929	+	WP_011850478.1	WP_011850478.1		serine--tRNA ligase	serS	4909627	PCAL_RS09530	1365	454	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1672032	1672550	+						4908455	PCAL_RS09535	519		old_locus_tag=Pcal_1803
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1672032	1672550	+	WP_193322671.1	WP_193322671.1		hypothetical protein		4908455	PCAL_RS09535	519	172	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1672537	1673190	+					pyrH	4908658	PCAL_RS09540	654		old_locus_tag=Pcal_1804
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1672537	1673190	+	WP_011850480.1	WP_011850480.1		UMP kinase	pyrH	4908658	PCAL_RS09540	654	217	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1673298	1673723	+						4908725	PCAL_RS09545	426		old_locus_tag=Pcal_1805
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1673298	1673723	+	WP_011850481.1	WP_011850481.1		HIT family protein		4908725	PCAL_RS09545	426	141	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1673735	1674202	+						59388229	PCAL_RS09550	468		
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1673735	1674202	+	WP_193322672.1	WP_193322672.1		helix-turn-helix transcriptional regulator		59388229	PCAL_RS09550	468	155	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1674195	1675400	-						4910176	PCAL_RS09555	1206		old_locus_tag=Pcal_1806
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1674195	1675400	-	WP_011850482.1	WP_011850482.1		redox-regulated ATPase YchF		4910176	PCAL_RS09555	1206	401	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1675429	1676634	+						4908852	PCAL_RS09560	1206		old_locus_tag=Pcal_1807
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1675429	1676634	+	WP_011850483.1	WP_011850483.1		hypothetical protein		4908852	PCAL_RS09560	1206	401	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1676658	1678625	+						4908122	PCAL_RS09565	1968		old_locus_tag=Pcal_1808
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1676658	1678625	+	WP_011850484.1	WP_011850484.1		CBS domain-containing protein		4908122	PCAL_RS09565	1968	655	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1678654	1680864	+						4909482	PCAL_RS09570	2211		old_locus_tag=Pcal_1809
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1678654	1680864	+	WP_011850485.1	WP_011850485.1		CDC48 family AAA ATPase		4909482	PCAL_RS09570	2211	736	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1680899	1681429	+						4908114	PCAL_RS09575	531		old_locus_tag=Pcal_1810
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1680899	1681429	+	WP_011850486.1	WP_011850486.1		Hsp20/alpha crystallin family protein		4908114	PCAL_RS09575	531	176	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1681416	1681871	-						4910197	PCAL_RS09580	456		old_locus_tag=Pcal_1811
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1681416	1681871	-	WP_011850487.1	WP_011850487.1		DUF2258 domain-containing protein		4910197	PCAL_RS09580	456	151	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1681911	1682993	+						4908863	PCAL_RS09585	1083		old_locus_tag=Pcal_1812
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1681911	1682993	+	WP_011850488.1	WP_011850488.1		SPOUT family RNA methylase		4908863	PCAL_RS09585	1083	360	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1683013	1683438	+						4908135	PCAL_RS09590	426		old_locus_tag=Pcal_1813
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1683013	1683438	+	WP_011850489.1	WP_011850489.1		30S ribosomal protein S11		4908135	PCAL_RS09590	426	141	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1683439	1683702	+						4910295	PCAL_RS09595	264		old_locus_tag=Pcal_1814
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1683439	1683702	+	WP_011850490.1	WP_011850490.1		hypothetical protein		4910295	PCAL_RS09595	264	87	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1684004	1685098	+					amrS	4910064	PCAL_RS09600	1095		old_locus_tag=Pcal_1815
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1684004	1685098	+	WP_011850491.1	WP_011850491.1		AmmeMemoRadiSam system radical SAM enzyme	amrS	4910064	PCAL_RS09600	1095	364	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1685284	1685460	-						59388230	PCAL_RS09605	177		
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1685284	1685460	-	WP_226951946.1	WP_226951946.1		transposase		59388230	PCAL_RS09605	177	58	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1685417	1685608	-						4910134	PCAL_RS09610	192		old_locus_tag=Pcal_1816
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1685417	1685608	-	WP_011850492.1	WP_011850492.1		hypothetical protein		4910134	PCAL_RS09610	192	63	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1685644	1686300	+						4910117	PCAL_RS09615	657		old_locus_tag=Pcal_1817
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1685644	1686300	+	WP_011850493.1	WP_011850493.1		DUF47 family protein		4910117	PCAL_RS09615	657	218	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1686300	1687067	+						4910200	PCAL_RS09620	768		old_locus_tag=Pcal_1818
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1686300	1687067	+	WP_011850494.1	WP_011850494.1		hypothetical protein		4910200	PCAL_RS09620	768	255	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1687012	1687683	-						4910128	PCAL_RS09625	672		old_locus_tag=Pcal_1819
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1687012	1687683	-	WP_011850495.1	WP_011850495.1		MBL fold metallo-hydrolase		4910128	PCAL_RS09625	672	223	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1687709	1687882	-					cc1	4910179	PCAL_RS09630	174		old_locus_tag=Pcal_1820
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1687709	1687882	-	WP_011850438.1	WP_011850438.1		DNA-binding protein CC1	cc1	4910179	PCAL_RS09630	174	57	
gene	tRNA	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1687978	1688071	+						4910214	PCAL_RS09635	94		old_locus_tag=Pcal_R0021
tRNA		GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1687978	1688071	+				tRNA-Gly		4910214	PCAL_RS09635	76		anticodon=GCC
gene	tRNA	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1688197	1688289	+						59388231	PCAL_RS09640	93		
tRNA		GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1688197	1688289	+				tRNA-Lys		59388231	PCAL_RS09640	77		anticodon=CTT
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1688542	1688784	+						4908369	PCAL_RS09645	243		old_locus_tag=Pcal_1821
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1688542	1688784	+	WP_011850496.1	WP_011850496.1		TRAM domain-containing protein		4908369	PCAL_RS09645	243	80	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1688777	1689901	-						4909500	PCAL_RS09650	1125		old_locus_tag=Pcal_1822
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1688777	1689901	-	WP_011850497.1	WP_011850497.1		tryptophan--tRNA ligase		4909500	PCAL_RS09650	1125	374	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1689938	1690696	-						4910135	PCAL_RS09655	759		old_locus_tag=Pcal_1823
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1689938	1690696	-	WP_011850498.1	WP_011850498.1		DNA lyase		4910135	PCAL_RS09655	759	252	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1690693	1691478	-						4910160	PCAL_RS09660	786		old_locus_tag=Pcal_1824
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1690693	1691478	-	WP_011850499.1	WP_011850499.1		radical SAM protein		4910160	PCAL_RS09660	786	261	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1691668	1691943	+						4909538	PCAL_RS09665	276		old_locus_tag=Pcal_1825
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1691668	1691943	+	WP_011850500.1	WP_011850500.1		50S ribosomal protein L31e		4909538	PCAL_RS09665	276	91	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1691940	1692605	+						4910210	PCAL_RS09670	666		old_locus_tag=Pcal_1826
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1691940	1692605	+	WP_011850501.1	WP_011850501.1		translation initiation factor IF-6		4910210	PCAL_RS09670	666	221	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1692825	1693061	+						4910172	PCAL_RS09675	237		old_locus_tag=Pcal_1827
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1692825	1693061	+	WP_011850502.1	WP_011850502.1		50S ribosomal protein L18Ae		4910172	PCAL_RS09675	237	78	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1693063	1693467	+					pfdA	4909599	PCAL_RS09680	405		old_locus_tag=Pcal_1828
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1693063	1693467	+	WP_011850503.1	WP_011850503.1		prefoldin subunit alpha	pfdA	4909599	PCAL_RS09680	405	134	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1693467	1694384	+					ftsY	4909964	PCAL_RS09685	918		old_locus_tag=Pcal_1829
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1693467	1694384	+	WP_011850504.1	WP_011850504.1		signal recognition particle-docking protein FtsY	ftsY	4909964	PCAL_RS09685	918	305	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1694566	1694862	+						4908245	PCAL_RS09690	297		old_locus_tag=Pcal_1830
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1694566	1694862	+	WP_011850505.1	WP_011850505.1		hypothetical protein		4908245	PCAL_RS09690	297	98	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1694862	1695326	+						4910001	PCAL_RS09695	465		old_locus_tag=Pcal_1831
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1694862	1695326	+	WP_011850506.1	WP_011850506.1		transcription elongation factor Spt5		4910001	PCAL_RS09695	465	154	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1695360	1695860	+						4909982	PCAL_RS09700	501		old_locus_tag=Pcal_1832
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1695360	1695860	+	WP_011850507.1	WP_011850507.1		50S ribosomal protein L11		4909982	PCAL_RS09700	501	166	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1695857	1696525	+						4910076	PCAL_RS09705	669		old_locus_tag=Pcal_1833
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1695857	1696525	+	WP_011850508.1	WP_011850508.1		50S ribosomal protein L1		4910076	PCAL_RS09705	669	222	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1696557	1697591	+						4910071	PCAL_RS09710	1035		old_locus_tag=Pcal_1834
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1696557	1697591	+	WP_011850509.1	WP_011850509.1		50S ribosomal protein L10		4910071	PCAL_RS09710	1035	344	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1697591	1698523	+					mvk	4910192	PCAL_RS09715	933		old_locus_tag=Pcal_1835
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1697591	1698523	+	WP_011850510.1	WP_011850510.1		mevalonate kinase	mvk	4910192	PCAL_RS09715	933	310	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1698520	1698768	+						4909717	PCAL_RS09720	249		old_locus_tag=Pcal_1836
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1698520	1698768	+	WP_011850511.1	WP_011850511.1		hypothetical protein		4909717	PCAL_RS09720	249	82	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1698771	1699556	+					udp	4908356	PCAL_RS09725	786		old_locus_tag=Pcal_1837
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1698771	1699556	+	WP_011850512.1	WP_011850512.1		uridine phosphorylase	udp	4908356	PCAL_RS09725	786	261	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1699528	1699764	+						4908865	PCAL_RS09730	237		old_locus_tag=Pcal_1838
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1699528	1699764	+	WP_011850513.1	WP_011850513.1		hypothetical protein		4908865	PCAL_RS09730	237	78	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1699805	1700233	+						4909761	PCAL_RS09735	429		old_locus_tag=Pcal_1839
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1699805	1700233	+	WP_011850514.1	WP_011850514.1		RecB-family nuclease		4909761	PCAL_RS09735	429	142	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1700223	1700606	-						4908402	PCAL_RS09740	384		old_locus_tag=Pcal_1840
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1700223	1700606	-	WP_011850515.1	WP_011850515.1		Hsp20/alpha crystallin family protein		4908402	PCAL_RS09740	384	127	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1700628	1701527	-						4908393	PCAL_RS09745	900		old_locus_tag=Pcal_1841
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1700628	1701527	-	WP_011850516.1	WP_011850516.1		ABC transporter permease		4908393	PCAL_RS09745	900	299	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1701524	1702516	-						4908338	PCAL_RS09750	993		old_locus_tag=Pcal_1842
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1701524	1702516	-	WP_011850517.1	WP_011850517.1		ABC transporter permease		4908338	PCAL_RS09750	993	330	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1702513	1703946	-						4908258	PCAL_RS09755	1434		old_locus_tag=Pcal_1843
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1702513	1703946	-	WP_011850518.1	WP_011850518.1		ABC transporter ATP-binding protein		4908258	PCAL_RS09755	1434	477	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1703947	1705188	-						4908398	PCAL_RS09760	1242		old_locus_tag=Pcal_1844
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1703947	1705188	-	WP_011850519.1	WP_011850519.1		BMP family ABC transporter substrate-binding protein		4908398	PCAL_RS09760	1242	413	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1705203	1705535	-						4908416	PCAL_RS09765	333		old_locus_tag=Pcal_1845
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1705203	1705535	-	WP_011850520.1	WP_011850520.1		hypothetical protein		4908416	PCAL_RS09765	333	110	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1705519	1707516	-						4908370	PCAL_RS09770	1998		old_locus_tag=Pcal_1846
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1705519	1707516	-	WP_226951947.1	WP_226951947.1		penicillin acylase family protein		4908370	PCAL_RS09770	1998	665	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1707721	1708029	+						4908345	PCAL_RS09775	309		old_locus_tag=Pcal_1847
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1707721	1708029	+	WP_011850522.1	WP_011850522.1		hypothetical protein		4908345	PCAL_RS09775	309	102	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1708029	1708328	+						4908412	PCAL_RS09780	300		old_locus_tag=Pcal_1848
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1708029	1708328	+	WP_011850523.1	WP_011850523.1		transcriptional regulator		4908412	PCAL_RS09780	300	99	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1708329	1708490	-						4908310	PCAL_RS09785	162		old_locus_tag=Pcal_1849
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1708329	1708490	-	WP_011850524.1	WP_011850524.1		50S ribosomal protein L40e		4908310	PCAL_RS09785	162	53	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1708544	1710466	+						4908396	PCAL_RS09790	1923		old_locus_tag=Pcal_1850
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1708544	1710466	+	WP_011850525.1	WP_011850525.1		hypothetical protein		4908396	PCAL_RS09790	1923	640	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1710461	1710934	-						4908301	PCAL_RS09795	474		old_locus_tag=Pcal_1851
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1710461	1710934	-	WP_226951948.1	WP_226951948.1		GTPase domain-containing protein		4908301	PCAL_RS09795	474	157	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1711014	1711589	+						4908300	PCAL_RS09800	576		old_locus_tag=Pcal_1852
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1711014	1711589	+	WP_011850527.1	WP_011850527.1		mechanosensitive ion channel family protein		4908300	PCAL_RS09800	576	191	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1711586	1712314	-						4909063	PCAL_RS09805	729		old_locus_tag=Pcal_1853
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1711586	1712314	-	WP_226951949.1	WP_226951949.1		hypothetical protein		4909063	PCAL_RS09805	729	242	
gene	protein_coding	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1712390	1713778	+						4909239	PCAL_RS09810	1389		old_locus_tag=Pcal_1854
CDS	with_protein	GCF_000015805.1	Primary Assembly	chromosome		NC_009073.1	1712390	1713778	+	WP_193322674.1	WP_193322674.1		acetate--CoA ligase family protein		4909239	PCAL_RS09810	1389	462	
