# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2060281	2061171	-						1464111	PAE_RS11745	891		old_locus_tag=PAE3437
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2060281	2061171	-	WP_011009381.1	WP_011009381.1		ROK family protein		1464111	PAE_RS11745	891	296	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2061272	2062555	+						1464112	PAE_RS11750	1284		old_locus_tag=PAE3438
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2061272	2062555	+	WP_011009382.1	WP_011009382.1		Glu/Leu/Phe/Val dehydrogenase		1464112	PAE_RS11750	1284	427	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2062651	2063100	-						68225712	PAE_RS13770	450		old_locus_tag=PAE3441
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2062651	2063100	-	WP_011009384.1	WP_011009384.1		hypothetical protein		68225712	PAE_RS13770	450	149	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2063246	2064535	-						1464115	PAE_RS11760	1290		old_locus_tag=PAE3442
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2063246	2064535	-	WP_011009385.1	WP_011009385.1		glutamine synthetase family protein		1464115	PAE_RS11760	1290	429	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2064883	2066601	+						1464116	PAE_RS11765	1719		old_locus_tag=PAE3443
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2064883	2066601	+	WP_128621550.1	WP_128621550.1		glutamate synthase		1464116	PAE_RS11765	1719	572	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2066598	2068667	+						1464117	PAE_RS11770	2070		old_locus_tag=PAE3444
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2066598	2068667	+	WP_011009387.1	WP_011009387.1		glutamate synthase		1464117	PAE_RS11770	2070	689	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2068641	2069006	-						1464118	PAE_RS11775	366		old_locus_tag=PAE3445
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2068641	2069006	-	WP_011009388.1	WP_011009388.1		HEPN domain-containing protein		1464118	PAE_RS11775	366	121	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2069006	2070160	-						1464119	PAE_RS11780	1155		old_locus_tag=PAE3447
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2069006	2070160	-	WP_011009389.1	WP_011009389.1		alanine--glyoxylate aminotransferase family protein		1464119	PAE_RS11780	1155	384	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2070160	2070645	-						38937981	PAE_RS12910	486		
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2070160	2070645	-	WP_128867244.1	WP_128867244.1		hypothetical protein		38937981	PAE_RS12910	486	161	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2070642	2070962	-						1464121	PAE_RS11785	321		old_locus_tag=PAE3449a
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2070642	2070962	-	WP_011009391.1	WP_011009391.1		hypothetical protein		1464121	PAE_RS11785	321	106	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2071010	2071219	-						1464122	PAE_RS11790	210		old_locus_tag=PAE3452
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2071010	2071219	-	WP_011009392.1	WP_011009392.1		hypothetical protein		1464122	PAE_RS11790	210	69	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2071305	2072099	-						1464123	PAE_RS11795	795		old_locus_tag=PAE3453
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2071305	2072099	-	WP_011009393.1	WP_011009393.1		molybdenum cofactor guanylyltransferase		1464123	PAE_RS11795	795	264	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2072150	2075149	+						1464124	PAE_RS11800	3000		old_locus_tag=PAE3454
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2072150	2075149	+	WP_011009394.1	WP_011009394.1		pullulanase		1464124	PAE_RS11800	3000	999	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2075181	2076455	+						1464125	PAE_RS11805	1275		old_locus_tag=PAE3455
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2075181	2076455	+	WP_011009395.1	WP_011009395.1		extracellular solute-binding protein		1464125	PAE_RS11805	1275	424	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2076456	2077379	+						1466059	PAE_RS11810	924		old_locus_tag=PAE3456
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2076456	2077379	+	WP_011009396.1	WP_011009396.1		sugar ABC transporter permease		1466059	PAE_RS11810	924	307	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2077369	2078175	+						1466060	PAE_RS11815	807		old_locus_tag=PAE3457
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2077369	2078175	+	WP_011009397.1	WP_011009397.1		sugar ABC transporter permease		1466060	PAE_RS11815	807	268	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2078172	2078345	-						38937982	PAE_RS12915	174		old_locus_tag=PAE3458
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2078172	2078345	-	WP_011009398.1	WP_011009398.1		hypothetical protein		38937982	PAE_RS12915	174	57	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2078386	2078814	-						1466062	PAE_RS11820	429		old_locus_tag=PAE3460
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2078386	2078814	-	WP_011009399.1	WP_011009399.1		hypothetical protein		1466062	PAE_RS11820	429	142	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2078839	2079882	-						1466063	PAE_RS11825	1044		old_locus_tag=PAE3461
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2078839	2079882	-	WP_011009400.1	WP_011009400.1		zinc metalloprotease HtpX		1466063	PAE_RS11825	1044	347	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2080434	2080739	+						1466064	PAE_RS11830	306		old_locus_tag=PAE3464
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2080434	2080739	+	WP_011009401.1	WP_011009401.1		hypothetical protein		1466064	PAE_RS11830	306	101	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2080744	2082663	+						1466065	PAE_RS11835	1920		old_locus_tag=PAE3465
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2080744	2082663	+	WP_011009402.1	WP_011009402.1		molybdopterin biosynthesis protein		1466065	PAE_RS11835	1920	639	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2082664	2083908	-						1466066	PAE_RS11840	1245		old_locus_tag=PAE3466
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2082664	2083908	-	WP_011009403.1	WP_011009403.1		molybdopterin molybdotransferase MoeA		1466066	PAE_RS11840	1245	414	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2083907	2084974	+						1466067	PAE_RS11845	1068		old_locus_tag=PAE3467
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2083907	2084974	+	WP_226976139.1	WP_226976139.1		hypothetical protein		1466067	PAE_RS11845	1068	355	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2084945	2085604	-						1466068	PAE_RS11850	660		old_locus_tag=PAE3468
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2084945	2085604	-	WP_011009405.1	WP_011009405.1		class II glutamine amidotransferase		1466068	PAE_RS11850	660	219	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2085604	2085861	-						1466069	PAE_RS11855	258		old_locus_tag=PAE3469
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2085604	2085861	-	WP_011009406.1	WP_011009406.1		Lrp/AsnC ligand binding domain-containing protein		1466069	PAE_RS11855	258	85	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2085892	2086191	-						1466070	PAE_RS11860	300		old_locus_tag=PAE3470
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2085892	2086191	-	WP_011009407.1	WP_011009407.1		hypothetical protein		1466070	PAE_RS11860	300	99	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2086419	2086925	-						1466071	PAE_RS11865	507		old_locus_tag=PAE3471
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2086419	2086925	-	WP_011009408.1	WP_011009408.1		Lrp/AsnC family transcriptional regulator		1466071	PAE_RS11865	507	168	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2087000	2087665	+						1466072	PAE_RS11870	666		old_locus_tag=PAE3472
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2087000	2087665	+	WP_011009409.1	WP_011009409.1		30S ribosomal protein S3ae		1466072	PAE_RS11870	666	221	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2087662	2088189	-						1466073	PAE_RS11875	528		old_locus_tag=PAE3473
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2087662	2088189	-	WP_011009410.1	WP_011009410.1		KH domain-containing protein		1466073	PAE_RS11875	528	175	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2088234	2089034	+						1466074	PAE_RS11880	801		old_locus_tag=PAE3474
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2088234	2089034	+	WP_011009411.1	WP_011009411.1		serine protein kinase RIO		1466074	PAE_RS11880	801	266	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2089005	2089550	-						1466075	PAE_RS11885	546		old_locus_tag=PAE3475
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2089005	2089550	-	WP_011009412.1	WP_011009412.1		indolepyruvate oxidoreductase subunit beta		1466075	PAE_RS11885	546	181	
gene	pseudogene	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2089535	2091315	-						1466076	PAE_RS11890	1781		pseudo;old_locus_tag=PAE3477
CDS	without_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2089535	2091315	-				indolepyruvate ferredoxin oxidoreductase subunit alpha		1466076	PAE_RS11890	1781		pseudo
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2091399	2091668	+						1466078	PAE_RS11895	270		old_locus_tag=PAE3480
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2091399	2091668	+	WP_011009415.1	WP_011009415.1		DNA-directed RNA polymerase		1466078	PAE_RS11895	270	89	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2091788	2092249	+						1466080	PAE_RS11900	462		old_locus_tag=PAE3481
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2091788	2092249	+	WP_011009416.1	WP_011009416.1		bifunctional nuclease family protein		1466080	PAE_RS11900	462	153	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2092236	2092475	-						1466081	PAE_RS11905	240		old_locus_tag=PAE3482
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2092236	2092475	-	WP_011009417.1	WP_011009417.1		KEOPS complex Pcc1 subunit		1466081	PAE_RS11905	240	79	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2092456	2093499	-						1466082	PAE_RS11910	1044		old_locus_tag=PAE3484
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2092456	2093499	-	WP_011009418.1	WP_011009418.1		hypothetical protein		1466082	PAE_RS11910	1044	347	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2093528	2093983	-						1466083	PAE_RS11915	456		old_locus_tag=PAE3485
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2093528	2093983	-	WP_011009419.1	WP_011009419.1		30S ribosomal protein S15		1466083	PAE_RS11915	456	151	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2094051	2094782	+						1466084	PAE_RS11920	732		old_locus_tag=PAE3486
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2094051	2094782	+	WP_226976140.1	WP_226976140.1		class I SAM-dependent methyltransferase		1466084	PAE_RS11920	732	243	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2094779	2095657	+						1466085	PAE_RS11925	879		old_locus_tag=PAE3487
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2094779	2095657	+	WP_011009421.1	WP_011009421.1		deoxyhypusine synthase		1466085	PAE_RS11925	879	292	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2095659	2096621	+						1466086	PAE_RS11930	963		old_locus_tag=PAE3488
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2095659	2096621	+	WP_011009422.1	WP_011009422.1		UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase		1466086	PAE_RS11930	963	320	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2096618	2096833	+						1466087	PAE_RS11935	216		old_locus_tag=PAE3489
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2096618	2096833	+	WP_116422043.1	WP_116422043.1		hypothetical protein		1466087	PAE_RS11935	216	71	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2096808	2096954	+						43496618	PAE_RS13140	147		
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2096808	2096954	+	WP_158296312.1	WP_158296312.1		hypothetical protein		43496618	PAE_RS13140	147	48	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2096951	2097436	+						1466088	PAE_RS11940	486		old_locus_tag=PAE3492
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2096951	2097436	+	WP_011009424.1	WP_011009424.1		GTPase domain-containing protein		1466088	PAE_RS11940	486	161	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2097433	2098290	+						1466089	PAE_RS11945	858		old_locus_tag=PAE3494
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2097433	2098290	+	WP_011009425.1	WP_011009425.1		hypothetical protein		1466089	PAE_RS11945	858	285	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2098259	2098945	-						1466090	PAE_RS11950	687		old_locus_tag=PAE3495
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2098259	2098945	-	WP_011009426.1	WP_011009426.1		Cof-type HAD-IIB family hydrolase		1466090	PAE_RS11950	687	228	
gene	tRNA	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2099023	2099110	+						1466091	PAE_RS11955	88		old_locus_tag=PAEtR23
tRNA		GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2099023	2099110	+				tRNA-Asn		1466091	PAE_RS11955	75		anticodon=GTT
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2099116	2099520	-						1466092	PAE_RS11960	405		old_locus_tag=PAE3497
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2099116	2099520	-	WP_011009427.1	WP_011009427.1		hypothetical protein		1466092	PAE_RS11960	405	134	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2099567	2100298	+						1466093	PAE_RS11965	732		old_locus_tag=PAE3498
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2099567	2100298	+	WP_011009428.1	WP_011009428.1		MBL fold metallo-hydrolase		1466093	PAE_RS11965	732	243	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2100274	2100639	-						1466094	PAE_RS11970	366		old_locus_tag=PAE3499
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2100274	2100639	-	WP_128621551.1	WP_128621551.1		DUF123 domain-containing protein		1466094	PAE_RS11970	366	121	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2100670	2101419	-						1466096	PAE_RS11975	750		old_locus_tag=PAE3500
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2100670	2101419	-	WP_011009430.1	WP_011009430.1		NAD-dependent deacylase		1466096	PAE_RS11975	750	249	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2102079	2102543	+						1466098	PAE_RS11980	465		old_locus_tag=PAE3502
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2102079	2102543	+	WP_011009432.1	WP_011009432.1		hypothetical protein		1466098	PAE_RS11980	465	154	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2102893	2103480	+						1466099	PAE_RS11985	588		old_locus_tag=PAE3503
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2102893	2103480	+	WP_011009433.1	WP_011009433.1		hypothetical protein		1466099	PAE_RS11985	588	195	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2103456	2103695	+						1466100	PAE_RS11990	240		old_locus_tag=PAE3504
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2103456	2103695	+	WP_011009434.1	WP_011009434.1		hypothetical protein		1466100	PAE_RS11990	240	79	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2103787	2103987	+						38937983	PAE_RS12920	201		old_locus_tag=PAE3506
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2103787	2103987	+	WP_011009435.1	WP_011009435.1		hypothetical protein		38937983	PAE_RS12920	201	66	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2104211	2105875	+						1466102	PAE_RS11995	1665		old_locus_tag=PAE3507
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2104211	2105875	+	WP_011009436.1	WP_011009436.1		peptidase S16		1466102	PAE_RS11995	1665	554	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2105865	2106161	-						1466103	PAE_RS12000	297		old_locus_tag=PAE3509
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2105865	2106161	-	WP_011009437.1	WP_011009437.1		hypothetical protein		1466103	PAE_RS12000	297	98	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2106303	2106815	+						1466104	PAE_RS12005	513		old_locus_tag=PAE3512
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2106303	2106815	+	WP_011009438.1	WP_011009438.1		hypothetical protein		1466104	PAE_RS12005	513	170	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2106812	2107567	+						1466105	PAE_RS12010	756		old_locus_tag=PAE3513
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2106812	2107567	+	WP_011009439.1	WP_011009439.1		recombinase family protein		1466105	PAE_RS12010	756	251	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2107642	2108187	-						1466106	PAE_RS12015	546		old_locus_tag=PAE3514
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2107642	2108187	-	WP_011009440.1	WP_011009440.1		phosphoribosyltransferase		1466106	PAE_RS12015	546	181	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2108235	2108825	-						68225713	PAE_RS13775	591		old_locus_tag=PAE3515
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2108235	2108825	-	WP_226976141.1	WP_226976141.1		hypothetical protein		68225713	PAE_RS13775	591	196	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2108947	2109192	-						1466108	PAE_RS12025	246		old_locus_tag=PAE3516
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2108947	2109192	-	WP_011009442.1	WP_011009442.1		hypothetical protein		1466108	PAE_RS12025	246	81	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2109508	2111100	+						1466110	PAE_RS12030	1593		old_locus_tag=PAE3518
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2109508	2111100	+	WP_011009443.1	WP_011009443.1		CTP synthase		1466110	PAE_RS12030	1593	530	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2111090	2111455	-					ndhC	1466111	PAE_RS12035	366		old_locus_tag=PAE3520
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2111090	2111455	-	WP_011009444.1	WP_011009444.1		NADH-quinone oxidoreductase subunit A	ndhC	1466111	PAE_RS12035	366	121	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2111502	2112275	+						1466112	PAE_RS12040	774		old_locus_tag=PAE3521
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2111502	2112275	+	WP_011009445.1	WP_011009445.1		EamA family transporter		1466112	PAE_RS12040	774	257	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2112298	2113047	+					surE	1466113	PAE_RS12045	750		old_locus_tag=PAE3523
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2112298	2113047	+	WP_011009446.1	WP_011009446.1		5'/3'-nucleotidase SurE	surE	1466113	PAE_RS12045	750	249	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2113177	2113521	+						1466114	PAE_RS12050	345		old_locus_tag=PAE3524
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2113177	2113521	+	WP_011009447.1	WP_011009447.1		hypothetical protein		1466114	PAE_RS12050	345	114	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2113530	2114735	+						1466115	PAE_RS12055	1206		old_locus_tag=PAE3526
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2113530	2114735	+	WP_011009448.1	WP_011009448.1		helicase		1466115	PAE_RS12055	1206	401	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2114757	2115638	+						1466116	PAE_RS12060	882		old_locus_tag=PAE3527
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2114757	2115638	+	WP_011009449.1	WP_011009449.1		DUF87 domain-containing protein		1466116	PAE_RS12060	882	293	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2115626	2115820	+						38937924	PAE_RS12065	195		
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2115626	2115820	+	WP_128621553.1	WP_128621553.1		hypothetical protein		38937924	PAE_RS12065	195	64	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2116048	2116950	-						1466117	PAE_RS12070	903		old_locus_tag=PAE3530
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2116048	2116950	-	WP_011009450.1	WP_011009450.1		zinc ribbon domain-containing protein		1466117	PAE_RS12070	903	300	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2117092	2118414	-						1466118	PAE_RS12075	1323		old_locus_tag=PAE3532
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2117092	2118414	-	WP_128867247.1	WP_128867247.1		ATP-binding protein		1466118	PAE_RS12075	1323	440	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2118384	2119985	-						1466119	PAE_RS12080	1602		old_locus_tag=PAE3533
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2118384	2119985	-	WP_011009452.1	WP_011009452.1		hypothetical protein		1466119	PAE_RS12080	1602	533	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2120034	2120804	-						1466120	PAE_RS12085	771		old_locus_tag=PAE3535
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2120034	2120804	-	WP_128621555.1	WP_128621555.1		hypothetical protein		1466120	PAE_RS12085	771	256	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2121046	2121579	-						1466121	PAE_RS12090	534		old_locus_tag=PAE3538
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2121046	2121579	-	WP_128867248.1	WP_128867248.1		hypothetical protein		1466121	PAE_RS12090	534	177	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2121970	2122689	-						1466122	PAE_RS12095	720		old_locus_tag=PAE3540
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2121970	2122689	-	WP_011009455.1	WP_011009455.1		hypothetical protein		1466122	PAE_RS12095	720	239	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2122854	2123009	-						43496619	PAE_RS13145	156		old_locus_tag=PAE3541
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2122854	2123009	-	WP_011009456.1	WP_011009456.1		hypothetical protein		43496619	PAE_RS13145	156	51	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2123483	2123986	-						38937984	PAE_RS12925	504		
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2123483	2123986	-	WP_148141147.1	WP_148141147.1		hypothetical protein		38937984	PAE_RS12925	504	167	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2124131	2125225	+						1466125	PAE_RS12105	1095		old_locus_tag=PAE3544
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2124131	2125225	+	WP_011009458.1	WP_011009458.1		hypothetical protein		1466125	PAE_RS12105	1095	364	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	2125259	2127118	+						1466126	PAE_RS12110	1860		old_locus_tag=PAE3545
