# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2289143	2290645	-						11594336	P186_RS12820	1503		old_locus_tag=P186_2734
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2289143	2290645	-	WP_014289941.1	WP_014289941.1		hypothetical protein		11594336	P186_RS12820	1503	500	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2290726	2291022	+						11594337	P186_RS12825	297		old_locus_tag=P186_2735
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2290726	2291022	+	WP_014289942.1	WP_014289942.1		hypothetical protein		11594337	P186_RS12825	297	98	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2291019	2292242	-						11594338	P186_RS12830	1224		old_locus_tag=P186_2736
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2291019	2292242	-	WP_148683079.1	WP_148683079.1		hypothetical protein		11594338	P186_RS12830	1224	407	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2292446	2292793	-						11594339	P186_RS12835	348		old_locus_tag=P186_2737
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2292446	2292793	-	WP_014289944.1	WP_014289944.1		hypothetical protein		11594339	P186_RS12835	348	115	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2292977	2293207	-						11594340	P186_RS12840	231		old_locus_tag=P186_2739
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2292977	2293207	-	WP_014289945.1	WP_014289945.1		hypothetical protein		11594340	P186_RS12840	231	76	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2293267	2294811	-						11594341	P186_RS12845	1545		old_locus_tag=P186_2740
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2293267	2294811	-	WP_014289946.1	WP_014289946.1		hypothetical protein		11594341	P186_RS12845	1545	514	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2295742	2296425	+						11594342	P186_RS12850	684		old_locus_tag=P186_2741
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2295742	2296425	+	WP_014289947.1	WP_014289947.1		N-acetyltransferase		11594342	P186_RS12850	684	227	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2296511	2296660	+						43500912	P186_RS13935	150		old_locus_tag=P186_2742
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2296511	2296660	+	WP_158307152.1	WP_158307152.1		hypothetical protein		43500912	P186_RS13935	150	49	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2296746	2297081	+						70362881	P186_RS14430	336		
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2296746	2297081	+	WP_237179422.1	WP_237179422.1		S49 family peptidase		70362881	P186_RS14430	336	111	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2297176	2298363	+						11594344	P186_RS12855	1188		old_locus_tag=P186_2743
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2297176	2298363	+	WP_237179423.1	WP_237179423.1		hypothetical protein		11594344	P186_RS12855	1188	395	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2298443	2299870	-						11594345	P186_RS12860	1428		old_locus_tag=P186_2745
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2298443	2299870	-	WP_237179424.1	WP_237179424.1		hypothetical protein		11594345	P186_RS12860	1428	475	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2299991	2300944	-						11594346	P186_RS12865	954		old_locus_tag=P186_2746
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2299991	2300944	-	WP_014289950.1	WP_014289950.1		M42 family metallopeptidase		11594346	P186_RS12865	954	317	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2301007	2301519	+						11594347	P186_RS14490	513		old_locus_tag=P186_2747
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2301007	2301519	+	WP_250634614.1	WP_250634614.1		hypothetical protein		11594347	P186_RS14490	513	170	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2301440	2301688	+						72656256	P186_RS14495	249		
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2301440	2301688	+	WP_250634615.1	WP_250634615.1		hypothetical protein		72656256	P186_RS14495	249	82	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2301678	2301902	-						11594348	P186_RS12875	225		old_locus_tag=P186_2749
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2301678	2301902	-	WP_237179425.1	WP_237179425.1		hypothetical protein		11594348	P186_RS12875	225	74	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2302019	2302864	+						11594349	P186_RS12880	846		old_locus_tag=P186_2750
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2302019	2302864	+	WP_014289952.1	WP_014289952.1		LysO family transporter		11594349	P186_RS12880	846	281	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2302912	2303073	+						59388062	P186_RS14125	162		old_locus_tag=P186_2751
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2302912	2303073	+	WP_014289953.1	WP_014289953.1		hypothetical protein		59388062	P186_RS14125	162	53	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2303070	2303624	-						11594351	P186_RS12885	555		old_locus_tag=P186_2752
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2303070	2303624	-	WP_014289954.1	WP_014289954.1		UbiX family flavin prenyltransferase		11594351	P186_RS12885	555	184	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2303626	2304126	-						11594352	P186_RS12890	501		old_locus_tag=P186_2753
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2303626	2304126	-	WP_014289955.1	WP_014289955.1		hypothetical protein		11594352	P186_RS12890	501	166	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2304407	2304622	+						11594353	P186_RS12895	216		old_locus_tag=P186_2754
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2304407	2304622	+	WP_148683081.1	WP_148683081.1		ribbon-helix-helix domain-containing protein		11594353	P186_RS12895	216	71	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2304745	2305353	-					hxlB	11594354	P186_RS12900	609		old_locus_tag=P186_2755
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2304745	2305353	-	WP_014289957.1	WP_014289957.1		6-phospho-3-hexuloisomerase	hxlB	11594354	P186_RS12900	609	202	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2305382	2305759	-					speD	11594355	P186_RS12905	378		old_locus_tag=P186_2756
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2305382	2305759	-	WP_014289958.1	WP_014289958.1		adenosylmethionine decarboxylase	speD	11594355	P186_RS12905	378	125	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2306147	2306710	+						11594356	P186_RS12910	564		old_locus_tag=P186_2757
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2306147	2306710	+	WP_014289959.1	WP_014289959.1		hypothetical protein		11594356	P186_RS12910	564	187	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2306710	2306895	+						11594357	P186_RS12915	186		old_locus_tag=P186_2758
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2306710	2306895	+	WP_014289960.1	WP_014289960.1		hypothetical protein		11594357	P186_RS12915	186	61	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2306945	2309575	+					acnA	11594358	P186_RS12920	2631		old_locus_tag=P186_2759
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2306945	2309575	+	WP_014289961.1	WP_014289961.1		aconitate hydratase AcnA	acnA	11594358	P186_RS12920	2631	876	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2309602	2309934	+						11594359	P186_RS12925	333		old_locus_tag=P186_2760
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2309602	2309934	+	WP_014289962.1	WP_014289962.1		hypothetical protein		11594359	P186_RS12925	333	110	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2310545	2310772	+						41584156	P186_RS12930	228		
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2310545	2310772	+	WP_148683082.1	WP_148683082.1		hypothetical protein		41584156	P186_RS12930	228	75	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2310698	2312524	-						11594360	P186_RS12935	1827		old_locus_tag=P186_2761
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2310698	2312524	-	WP_014289963.1	WP_014289963.1		ATP-binding protein		11594360	P186_RS12935	1827	608	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2312514	2313533	-						11594361	P186_RS12940	1020		old_locus_tag=P186_2762
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2312514	2313533	-	WP_014289964.1	WP_014289964.1		DNA double-strand break repair nuclease NurA		11594361	P186_RS12940	1020	339	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2313598	2313975	+						11594362	P186_RS12945	378		old_locus_tag=P186_2763
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2313598	2313975	+	WP_014289965.1	WP_014289965.1		hypothetical protein		11594362	P186_RS12945	378	125	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2314141	2315112	+						11594364	P186_RS12950	972		old_locus_tag=P186_2765
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2314141	2315112	+	WP_014289967.1	WP_014289967.1		hypothetical protein		11594364	P186_RS12950	972	323	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2315706	2319887	+						11594366	P186_RS12955	4182		old_locus_tag=P186_2767
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2315706	2319887	+	WP_237179426.1	WP_237179426.1		hypothetical protein		11594366	P186_RS12955	4182	1393	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2319970	2320443	-						11594367	P186_RS12960	474		old_locus_tag=P186_2768
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2319970	2320443	-	WP_014289970.1	WP_014289970.1		hypothetical protein		11594367	P186_RS12960	474	157	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2320737	2321174	+						11594368	P186_RS12965	438		old_locus_tag=P186_2769
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2320737	2321174	+	WP_148683083.1	WP_148683083.1		hypothetical protein		11594368	P186_RS12965	438	145	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2321171	2321506	+						11594369	P186_RS12970	336		old_locus_tag=P186_2770
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2321171	2321506	+	WP_014289972.1	WP_014289972.1		hypothetical protein		11594369	P186_RS12970	336	111	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2321826	2322020	+						41584157	P186_RS12975	195		
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2321826	2322020	+	WP_148683084.1	WP_148683084.1		hypothetical protein		41584157	P186_RS12975	195	64	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2322358	2322666	+						11594370	P186_RS12980	309		old_locus_tag=P186_2772
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2322358	2322666	+	WP_148683085.1	WP_148683085.1		hypothetical protein		11594370	P186_RS12980	309	102	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2322663	2323160	+						11594371	P186_RS12985	498		old_locus_tag=P186_2773
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2322663	2323160	+	WP_014289974.1	WP_014289974.1		hypothetical protein		11594371	P186_RS12985	498	165	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2323157	2323558	+						11594372	P186_RS12990	402		old_locus_tag=P186_2774
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2323157	2323558	+	WP_014289975.1	WP_014289975.1		hypothetical protein		11594372	P186_RS12990	402	133	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2323555	2323881	+						11594373	P186_RS12995	327		old_locus_tag=P186_2775
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2323555	2323881	+	WP_014289976.1	WP_014289976.1		hypothetical protein		11594373	P186_RS12995	327	108	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2323878	2325842	+						11594374	P186_RS13000	1965		old_locus_tag=P186_2776
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2323878	2325842	+	WP_014289977.1	WP_014289977.1		DUF87 domain-containing protein		11594374	P186_RS13000	1965	654	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2325868	2326647	+						11594375	P186_RS13005	780		old_locus_tag=P186_2777
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2325868	2326647	+	WP_014289978.1	WP_014289978.1		hypothetical protein		11594375	P186_RS13005	780	259	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2326647	2327420	+						11594376	P186_RS13010	774		old_locus_tag=P186_2778
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2326647	2327420	+	WP_014289979.1	WP_014289979.1		hypothetical protein		11594376	P186_RS13010	774	257	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2327417	2327932	+						70362882	P186_RS14435	516		old_locus_tag=P186_2779
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2327417	2327932	+	WP_014289980.1	WP_014289980.1		ATPase AAA		70362882	P186_RS14435	516	171	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2327934	2328344	+						70362883	P186_RS14440	411		old_locus_tag=P186_2780
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2327934	2328344	+	WP_014289981.1	WP_014289981.1		ATPase AAA		70362883	P186_RS14440	411	136	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2328322	2328906	+						11594379	P186_RS13020	585		old_locus_tag=P186_2781
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2328322	2328906	+	WP_014289982.1	WP_014289982.1		hypothetical protein		11594379	P186_RS13020	585	194	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2328890	2329306	+						11594380	P186_RS13025	417		old_locus_tag=P186_2782
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2328890	2329306	+	WP_014289983.1	WP_014289983.1		hypothetical protein		11594380	P186_RS13025	417	138	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2329328	2331628	+						11594381	P186_RS13030	2301		old_locus_tag=P186_2783
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2329328	2331628	+	WP_193383985.1	WP_193383985.1		hypothetical protein		11594381	P186_RS13030	2301	766	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2331654	2332154	+						11594382	P186_RS13035	501		old_locus_tag=P186_2784
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2331654	2332154	+	WP_014289985.1	WP_014289985.1		hypothetical protein		11594382	P186_RS13035	501	166	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2332343	2333287	+						11594383	P186_RS13040	945		old_locus_tag=P186_2785
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2332343	2333287	+	WP_014289986.1	WP_014289986.1		Fis family transcriptional regulator		11594383	P186_RS13040	945	314	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2333394	2333564	+						43500913	P186_RS13940	171		
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2333394	2333564	+	WP_158307153.1	WP_158307153.1		hypothetical protein		43500913	P186_RS13940	171	56	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2333583	2333924	+						11594384	P186_RS13045	342		old_locus_tag=P186_2786
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2333583	2333924	+	WP_014289987.1	WP_014289987.1		hypothetical protein		11594384	P186_RS13045	342	113	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2333945	2334889	+						11594385	P186_RS13050	945		old_locus_tag=P186_2787
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2333945	2334889	+	WP_148683086.1	WP_148683086.1		hypothetical protein		11594385	P186_RS13050	945	314	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2334920	2335153	+						11594386	P186_RS13055	234		old_locus_tag=P186_2788
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2334920	2335153	+	WP_014289989.1	WP_014289989.1		hypothetical protein		11594386	P186_RS13055	234	77	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2335481	2336035	+						11594387	P186_RS13060	555		old_locus_tag=P186_2789
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2335481	2336035	+	WP_014289990.1	WP_014289990.1		hypothetical protein		11594387	P186_RS13060	555	184	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2336035	2336889	+						11594388	P186_RS13065	855		old_locus_tag=P186_2790
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2336035	2336889	+	WP_014289991.1	WP_014289991.1		hypothetical protein		11594388	P186_RS13065	855	284	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2336886	2350814	+						11594389	P186_RS13070	13929		old_locus_tag=P186_2791
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2336886	2350814	+	WP_014289992.1	WP_014289992.1		hypothetical protein		11594389	P186_RS13070	13929	4642	
gene	pseudogene	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2351041	2351753	+					tpiA	11594390	P186_RS13075	713		pseudo;old_locus_tag=P186_2792
CDS	without_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2351041	2351753	+				triose-phosphate isomerase	tpiA	11594390	P186_RS13075	713		pseudo
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2351793	2352071	-						11594391	P186_RS13080	279		old_locus_tag=P186_2793
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2351793	2352071	-	WP_014289994.1	WP_014289994.1		hypothetical protein		11594391	P186_RS13080	279	92	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2352137	2352490	+						11594392	P186_RS13085	354		old_locus_tag=P186_2794
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2352137	2352490	+	WP_014289995.1	WP_014289995.1		DUF6379 domain-containing protein		11594392	P186_RS13085	354	117	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2352471	2353097	-						11594393	P186_RS13090	627		old_locus_tag=P186_2795
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2352471	2353097	-	WP_014289996.1	WP_014289996.1		hypothetical protein		11594393	P186_RS13090	627	208	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2353146	2353595	+						11594394	P186_RS13095	450		old_locus_tag=P186_2796
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2353146	2353595	+	WP_014289997.1	WP_014289997.1		30S ribosomal protein S6e		11594394	P186_RS13095	450	149	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2353596	2353838	-						11594395	P186_RS13100	243		old_locus_tag=P186_2797
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2353596	2353838	-	WP_014289998.1	WP_014289998.1		Lrp/AsnC ligand binding domain-containing protein		11594395	P186_RS13100	243	80	
gene	tRNA	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2353986	2354089	-						41584159	P186_RS13105	104		
tRNA		GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2353986	2354089	-				tRNA-Leu		41584159	P186_RS13105	88		anticodon=CAA
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2354197	2355972	-					infB	11594397	P186_RS13110	1776		old_locus_tag=P186_2799
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2354197	2355972	-	WP_148683087.1	WP_148683087.1		translation initiation factor IF-2	infB	11594397	P186_RS13110	1776	591	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2356003	2356263	-						41584160	P186_RS13115	261		
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2356003	2356263	-	WP_148683088.1	WP_148683088.1		hypothetical protein		41584160	P186_RS13115	261	86	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2356468	2357454	+						11594398	P186_RS13120	987		old_locus_tag=P186_2800
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2356468	2357454	+	WP_148683089.1	WP_148683089.1		ATP-binding protein		11594398	P186_RS13120	987	328	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2357509	2358006	+						11594399	P186_RS13125	498		old_locus_tag=P186_2801
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2357509	2358006	+	WP_014290002.1	WP_014290002.1		hypothetical protein		11594399	P186_RS13125	498	165	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2358157	2358336	+						11594400	P186_RS13130	180		old_locus_tag=P186_2802
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2358157	2358336	+	WP_148683090.1	WP_148683090.1		chromatin protein Cren7		11594400	P186_RS13130	180	59	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2358346	2358723	-						11594401	P186_RS13135	378		old_locus_tag=P186_2803
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2358346	2358723	-	WP_148683091.1	WP_148683091.1		hypothetical protein		11594401	P186_RS13135	378	125	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2358777	2359202	+						11594402	P186_RS13140	426		old_locus_tag=P186_2804
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2358777	2359202	+	WP_014290005.1	WP_014290005.1		CBS domain-containing protein		11594402	P186_RS13140	426	141	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2359202	2360164	+						11594403	P186_RS13145	963		old_locus_tag=P186_2805
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2359202	2360164	+	WP_014290006.1	WP_014290006.1		NAD(P)/FAD-dependent oxidoreductase		11594403	P186_RS13145	963	320	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2360242	2360388	-						59388063	P186_RS14130	147		old_locus_tag=P186_2806
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2360242	2360388	-	WP_014290007.1	WP_014290007.1		hypothetical protein		59388063	P186_RS14130	147	48	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2360466	2361332	+						11594405	P186_RS13150	867		old_locus_tag=P186_2807
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2360466	2361332	+	WP_014290008.1	WP_014290008.1		hypothetical protein		11594405	P186_RS13150	867	288	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2361383	2361970	+						11594406	P186_RS13155	588		old_locus_tag=P186_2808
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2361383	2361970	+	WP_014290009.1	WP_014290009.1		haloacid dehalogenase		11594406	P186_RS13155	588	195	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2362285	2362542	+						41584161	P186_RS13160	258		
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2362285	2362542	+	WP_148683092.1	WP_148683092.1		hypothetical protein		41584161	P186_RS13160	258	85	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2362958	2363806	+						11594408	P186_RS13165	849		old_locus_tag=P186_2810
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2362958	2363806	+	WP_148683093.1	WP_148683093.1		trypsin-like serine protease		11594408	P186_RS13165	849	282	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2364067	2365731	+						11594409	P186_RS13170	1665		old_locus_tag=P186_2811
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2364067	2365731	+	WP_148683094.1	WP_148683094.1		hypothetical protein		11594409	P186_RS13170	1665	554	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2365821	2366177	+						11594410	P186_RS13175	357		old_locus_tag=P186_2812
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2365821	2366177	+	WP_014290013.1	WP_014290013.1		hypothetical protein		11594410	P186_RS13175	357	118	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2366171	2366731	+						11594411	P186_RS13180	561		old_locus_tag=P186_2813
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2366171	2366731	+	WP_014290014.1	WP_014290014.1		hypothetical protein		11594411	P186_RS13180	561	186	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	2366703	2366990	+						11594412	P186_RS13185	288		old_locus_tag=P186_2814
